cv_metric_AUC	logLoss	AUC	prAUC	Accuracy	Kappa	F1	Sensitivity	Specificity	Pos_Pred_Value	Neg_Pred_Value	Precision	Recall	Detection_Rate	Balanced_Accuracy	method	seed
0.704419844496064	0.632205754744916	0.68482905982906	0.676126075615796	0.618556701030928	0.222655403941954	0.672566371681416	0.730769230769231	0.488888888888889	0.622950819672131	0.611111111111111	0.622950819672131	0.730769230769231	0.391752577319588	0.60982905982906	rf	23
0.723351579802799	0.652415093517227	0.656410256410256	0.638706686464861	0.670103092783505	0.318401405357927	0.737704918032787	0.865384615384615	0.444444444444444	0.642857142857143	0.740740740740741	0.642857142857143	0.865384615384615	0.463917525773196	0.65491452991453	rf	24
0.691770184818965	0.613428295689026	0.753205128205128	0.72683828866573	0.721649484536082	0.434463398833945	0.756756756756757	0.807692307692308	0.622222222222222	0.711864406779661	0.736842105263158	0.711864406779661	0.807692307692308	0.43298969072165	0.714957264957265	rf	25
0.698785900447486	0.644314530001492	0.701923076923077	0.661692964460425	0.639175257731959	0.251047871166997	0.72	0.865384615384615	0.377777777777778	0.616438356164384	0.708333333333333	0.616438356164384	0.865384615384615	0.463917525773196	0.621581196581197	rf	26
0.704439006515226	0.640248358048427	0.68034188034188	0.670903557534739	0.639175257731959	0.262437540734304	0.695652173913043	0.769230769230769	0.488888888888889	0.634920634920635	0.647058823529412	0.634920634920635	0.769230769230769	0.412371134020619	0.629059829059829	rf	27
0.688985717860718	0.634123372101015	0.753418803418803	0.712046581013551	0.711340206185567	0.40905134899913	0.758620689655172	0.846153846153846	0.555555555555556	0.6875	0.757575757575758	0.6875	0.846153846153846	0.45360824742268	0.700854700854701	rf	28
0.701113530342189	0.61336046902652	0.754700854700855	0.735157872739519	0.680412371134021	0.346730393221812	0.730434782608696	0.807692307692308	0.533333333333333	0.666666666666667	0.705882352941177	0.666666666666667	0.807692307692308	0.43298969072165	0.670512820512821	rf	29
0.685801433402043	0.614383671648709	0.769017094017094	0.750560318804683	0.711340206185567	0.414402759810263	0.745454545454545	0.788461538461538	0.622222222222222	0.706896551724138	0.717948717948718	0.706896551724138	0.788461538461538	0.422680412371134	0.70534188034188	rf	30
0.719853985954596	0.65481829754143	0.655555555555556	0.632466744806148	0.608247422680412	0.188105726872247	0.693548387096774	0.826923076923077	0.355555555555556	0.597222222222222	0.64	0.597222222222222	0.826923076923077	0.443298969072165	0.591239316239316	rf	31
0.713304863661571	0.615109960643488	0.713247863247863	0.697728551359089	0.680412371134021	0.346730393221812	0.730434782608696	0.807692307692308	0.533333333333333	0.666666666666667	0.705882352941177	0.666666666666667	0.807692307692308	0.43298969072165	0.670512820512821	rf	32
0.692151880539076	0.611042446677179	0.774358974358974	0.748881431751953	0.731958762886598	0.454584775086505	0.767857142857143	0.826923076923077	0.622222222222222	0.716666666666667	0.756756756756757	0.716666666666667	0.826923076923077	0.443298969072165	0.72457264957265	rf	33
0.687282858206639	0.618687145517609	0.742948717948718	0.731434584591986	0.680412371134021	0.342732240437158	0.739495798319328	0.846153846153846	0.488888888888889	0.656716417910448	0.733333333333333	0.656716417910448	0.846153846153846	0.45360824742268	0.667521367521367	rf	34
0.692254341013487	0.619371684546509	0.742094017094017	0.713403558560907	0.701030927835051	0.390729911197747	0.743362831858407	0.807692307692308	0.577777777777778	0.688524590163934	0.722222222222222	0.688524590163934	0.807692307692308	0.43298969072165	0.692735042735043	rf	35
0.724500663119566	0.631791249464017	0.678418803418803	0.669841494772072	0.639175257731959	0.264674030755902	0.690265486725664	0.75	0.511111111111111	0.639344262295082	0.638888888888889	0.639344262295082	0.75	0.402061855670103	0.630555555555556	rf	36
0.711276623749185	0.641967221677218	0.673931623931624	0.663032174164086	0.628865979381443	0.240208877284595	0.689655172413793	0.769230769230769	0.466666666666667	0.625	0.636363636363636	0.625	0.769230769230769	0.412371134020619	0.617948717948718	rf	37
0.700307641264958	0.632708808958979	0.717735042735043	0.692484330581375	0.670103092783505	0.332760103181427	0.703703703703704	0.730769230769231	0.6	0.678571428571428	0.658536585365854	0.678571428571429	0.730769230769231	0.391752577319588	0.665384615384615	rf	38
0.728537929480003	0.66134002522931	0.636752136752137	0.63193711237318	0.649484536082474	0.278021015761821	0.716666666666667	0.826923076923077	0.444444444444444	0.632352941176471	0.689655172413793	0.632352941176471	0.826923076923077	0.443298969072165	0.635683760683761	rf	39
0.665695125439028	0.590367214207002	0.838888888888889	0.813115785226135	0.721649484536082	0.429287426454565	0.769230769230769	0.865384615384615	0.555555555555556	0.692307692307692	0.78125	0.692307692307692	0.865384615384615	0.463917525773196	0.71047008547008506	rf	40
0.711246710996711	0.637304053429841	0.708333333333333	0.675889584474547	0.690721649484536	0.359030837004405	0.758064516129032	0.903846153846154	0.444444444444444	0.652777777777778	0.8	0.652777777777778	0.903846153846154	0.484536082474227	0.674145299145299	rf	41
0.708828777383655	0.623028593994433	0.723931623931624	0.707155366026056	0.649484536082474	0.273568281938326	0.725806451612903	0.865384615384615	0.4	0.625	0.72	0.625	0.865384615384615	0.463917525773196	0.632692307692308	rf	42
0.698266903227269	0.63151414186196	0.719444444444444	0.6769354209593	0.670103092783505	0.326681127982646	0.719298245614035	0.788461538461538	0.533333333333333	0.661290322580645	0.685714285714286	0.661290322580645	0.788461538461538	0.422680412371134	0.660897435897436	rf	43
0.698765789308472	0.618942276283063	0.730555555555556	0.72616859383636	0.731958762886598	0.446201141853316	0.786885245901639	0.923076923076923	0.511111111111111	0.685714285714286	0.851851851851852	0.685714285714286	0.923076923076923	0.494845360824742	0.717094017094017	rf	44
0.712114338641778	0.642403044040806	0.685470085470085	0.671184633819101	0.680412371134021	0.336642400176484	0.752	0.903846153846154	0.422222222222222	0.643835616438356	0.791666666666667	0.643835616438356	0.903846153846154	0.484536082474227	0.663034188034188	rf	45
0.711847209142941	0.629384030562759	0.712606837606838	0.686402008082527	0.65979381443299	0.298180223635168	0.727272727272727	0.846153846153846	0.444444444444444	0.63768115942029	0.714285714285714	0.63768115942029	0.846153846153846	0.45360824742268	0.645299145299145	rf	46
0.689494198466759	0.626993399059101	0.72457264957265	0.693948711478037	0.65979381443299	0.304583966978058	0.71304347826087	0.788461538461538	0.511111111111111	0.650793650793651	0.676470588235294	0.650793650793651	0.788461538461538	0.422680412371134	0.649786324786325	rf	47
0.685779184236501	0.614733623123321	0.783974358974359	0.767365479063071	0.701030927835051	0.385136612021858	0.756302521008403	0.865384615384615	0.511111111111111	0.671641791044776	0.766666666666667	0.671641791044776	0.865384615384615	0.463917525773196	0.688247863247863	rf	48
0.710067748061651	0.632065957781625	0.711324786324786	0.682387324739212	0.670103092783505	0.328719723183391	0.714285714285714	0.769230769230769	0.555555555555556	0.666666666666667	0.675675675675676	0.666666666666667	0.769230769230769	0.412371134020619	0.662393162393162	rf	49
0.72278873908752	0.649287270898514	0.648931623931624	0.632638852048347	0.618556701030928	0.217912399215515	0.683760683760684	0.769230769230769	0.444444444444444	0.615384615384615	0.625	0.615384615384615	0.769230769230769	0.412371134020619	0.606837606837607	rf	50
0.705437616187616	0.634872687401482	0.68482905982906	0.666640681501332	0.670103092783505	0.326681127982646	0.6	0.533333333333333	0.788461538461538	0.685714285714286	0.661290322580645	0.685714285714286	0.533333333333333	0.247422680412371	0.660897435897436	rf	51
0.688360641128934	0.60979606755964	0.765384615384615	0.742606502264985	0.690721649484536	0.368763557483731	0.736842105263158	0.807692307692308	0.555555555555556	0.67741935483871	0.714285714285714	0.67741935483871	0.807692307692308	0.43298969072165	0.681623931623932	rf	52
0.699906434744849	0.620779916613484	0.711324786324786	0.690377584470208	0.628865979381443	0.240208877284595	0.689655172413793	0.769230769230769	0.466666666666667	0.625	0.636363636363636	0.625	0.769230769230769	0.412371134020619	0.617948717948718	rf	53
0.707458123192879	0.643591715099709	0.675854700854701	0.651149374971453	0.670103092783505	0.324630113141862	0.724137931034483	0.807692307692308	0.511111111111111	0.65625	0.696969696969697	0.65625	0.807692307692308	0.43298969072165	0.659401709401709	rf	54
0.701892173096441	0.632989674306051	0.698076923076923	0.68232855724981	0.680412371134021	0.340714755536067	0.743801652892562	0.865384615384615	0.466666666666667	0.652173913043478	0.75	0.652173913043478	0.865384615384615	0.463917525773196	0.666025641025641	rf	55
0.719924663775274	0.655745102417075	0.648504273504274	0.629337221415339	0.597938144329897	0.168022872223444	0.682926829268293	0.807692307692308	0.355555555555556	0.591549295774648	0.615384615384616	0.591549295774648	0.807692307692308	0.43298969072165	0.581623931623932	rf	56
0.724779184236501	0.657804223871222	0.646153846153846	0.620997302043681	0.65979381443299	0.298180223635168	0.727272727272727	0.846153846153846	0.444444444444444	0.63768115942029	0.714285714285714	0.63768115942029	0.846153846153846	0.45360824742268	0.645299145299145	rf	57
0.690285813252277	0.636851197077484	0.715811965811966	0.689129176086017	0.65979381443299	0.312942691564713	0.691588785046729	0.711538461538462	0.6	0.672727272727273	0.642857142857143	0.672727272727273	0.711538461538462	0.381443298969072	0.655769230769231	rf	58
0.673116416067636	0.615609433136138	0.814957264957265	0.775896006012272	0.731958762886598	0.451261966927763	0.775862068965517	0.865384615384615	0.577777777777778	0.703125	0.787878787878788	0.703125	0.865384615384615	0.463917525773196	0.721581196581197	rf	59
0.701566195114976	0.62659886928745	0.721581196581197	0.686697530777771	0.680412371134021	0.344737415558945	0.735042735042735	0.826923076923077	0.511111111111111	0.661538461538461	0.71875	0.661538461538462	0.826923076923077	0.443298969072165	0.669017094017094	rf	60
0.705418972107997	0.633186495003003	0.705555555555555	0.680616157417257	0.65979381443299	0.300327868852459	0.722689075630252	0.826923076923077	0.466666666666667	0.641791044776119	0.7	0.641791044776119	0.826923076923077	0.443298969072165	0.646794871794872	rf	61
0.728241746537478	0.655625594055176	0.625854700854701	0.6006773074343	0.639175257731959	0.264674030755902	0.690265486725664	0.75	0.511111111111111	0.639344262295082	0.638888888888889	0.639344262295082	0.75	0.402061855670103	0.630555555555556	rf	62
0.706885571111181	0.619827862087324	0.704273504273504	0.691887423271753	0.639175257731959	0.271302854689847	0.672897196261682	0.692307692307692	0.577777777777778	0.654545454545455	0.619047619047619	0.654545454545455	0.692307692307692	0.371134020618557	0.635042735042735	rf	63
0.720305974528536	0.637986823753757	0.641880341880342	0.656830561896865	0.649484536082474	0.278021015761821	0.716666666666667	0.826923076923077	0.444444444444444	0.632352941176471	0.689655172413793	0.632352941176471	0.826923076923077	0.443298969072165	0.635683760683761	rf	64
0.714568328345767	0.639428574103538	0.702136752136752	0.685154695950517	0.639175257731959	0.262437540734304	0.695652173913043	0.769230769230769	0.488888888888889	0.634920634920635	0.647058823529412	0.634920634920635	0.769230769230769	0.412371134020619	0.629059829059829	rf	65
0.727936761674567	0.657759241406406	0.657264957264957	0.618455568743484	0.670103092783505	0.322566564818856	0.728813559322034	0.826923076923077	0.488888888888889	0.651515151515151	0.709677419354839	0.651515151515151	0.826923076923077	0.443298969072165	0.657905982905983	rf	66
0.709866558195826	0.630824275006293	0.696153846153846	0.672080886881584	0.649484536082474	0.284598698481562	0.701754385964912	0.769230769230769	0.511111111111111	0.645161290322581	0.657142857142857	0.645161290322581	0.769230769230769	0.412371134020619	0.64017094017094	rf	67
0.719566228685131	0.643940334999499	0.673504273504273	0.654244260338468	0.65979381443299	0.306692657569851	0.707964601769911	0.769230769230769	0.533333333333333	0.655737704918033	0.666666666666667	0.655737704918033	0.769230769230769	0.412371134020619	0.651282051282051	rf	68
0.725346855130392	0.658427959152871	0.629059829059829	0.632236186700372	0.65979381443299	0.304583966978058	0.71304347826087	0.788461538461538	0.511111111111111	0.650793650793651	0.676470588235294	0.650793650793651	0.788461538461538	0.422680412371134	0.649786324786325	rf	69
0.710460817088866	0.641264805325973	0.715811965811966	0.6834320011286	0.701030927835051	0.387012421006755	0.752136752136752	0.846153846153846	0.533333333333333	0.676923076923077	0.75	0.676923076923077	0.846153846153846	0.45360824742268	0.68974358974359	rf	70
0.69479181620645	0.626315659972808	0.734188034188034	0.699392330893323	0.65979381443299	0.302462410111135	0.571428571428571	0.488888888888889	0.807692307692308	0.6875	0.646153846153846	0.6875	0.488888888888889	0.22680412371134	0.648290598290598	rf	71
0.707415647354672	0.647893858811875	0.67948717948718	0.670536756824273	0.639175257731959	0.257923497267759	0.705882352941177	0.807692307692308	0.444444444444444	0.626865671641791	0.666666666666667	0.626865671641791	0.807692307692308	0.43298969072165	0.626068376068376	rf	72
0.708328984908253	0.621235404097331	0.745299145299145	0.72936923057902	0.680412371134021	0.346730393221812	0.730434782608696	0.807692307692308	0.533333333333333	0.666666666666667	0.705882352941177	0.666666666666667	0.807692307692308	0.43298969072165	0.670512820512821	rf	73
0.700901261889067	0.63199859336077	0.716880341880342	0.695719424600698	0.649484536082474	0.282419495213229	0.706896551724138	0.788461538461538	0.488888888888889	0.640625	0.666666666666667	0.640625	0.788461538461538	0.422680412371134	0.638675213675214	rf	74
0.670528606568241	0.596251458371222	0.796367521367521	0.772142305711613	0.690721649484536	0.361001317523057	0.754098360655738	0.884615384615385	0.466666666666667	0.657142857142857	0.777777777777778	0.657142857142857	0.884615384615385	0.474226804123711	0.675641025641026	rf	75
0.710655604646458	0.646080639162802	0.672008547008547	0.65042669205885	0.639175257731959	0.253353859687706	0.715447154471545	0.846153846153846	0.4	0.619718309859155	0.692307692307692	0.619718309859155	0.846153846153846	0.45360824742268	0.623076923076923	rf	76
0.691122303052181	0.609607145688636	0.755982905982906	0.724840540200719	0.711340206185567	0.412629757785467	0.75	0.807692307692308	0.6	0.7	0.72972972972973	0.7	0.807692307692308	0.43298969072165	0.703846153846154	rf	77
0.698470502732698	0.62093273161647	0.720512820512821	0.698240744719071	0.731958762886598	0.454584775086505	0.682926829268293	0.622222222222222	0.826923076923077	0.756756756756757	0.716666666666667	0.756756756756757	0.622222222222222	0.288659793814433	0.72457264957265	rf	78
0.695989045229899	0.60457039322405	0.767521367521367	0.749066351519728	0.701030927835051	0.398031243312647	0.723809523809524	0.730769230769231	0.666666666666667	0.716981132075472	0.681818181818182	0.716981132075472	0.730769230769231	0.391752577319588	0.698717948717949	rf	79
0.719362179252423	0.634207889827994	0.673717948717949	0.666146339585991	0.618556701030928	0.21311115983337	0.694214876033058	0.807692307692308	0.4	0.608695652173913	0.642857142857143	0.608695652173913	0.807692307692308	0.43298969072165	0.603846153846154	rf	80
0.704665653458336	0.632328695985038	0.69957264957265	0.686923127071049	0.680412371134021	0.348711284383799	0.725663716814159	0.788461538461538	0.555555555555556	0.672131147540984	0.694444444444445	0.672131147540984	0.788461538461538	0.422680412371134	0.672008547008547	rf	81
0.689501880800661	0.617627311346377	0.778418803418803	0.73716390422423	0.701030927835051	0.388876819465566	0.747826086956522	0.826923076923077	0.555555555555556	0.682539682539683	0.735294117647059	0.682539682539683	0.826923076923077	0.443298969072165	0.691239316239316	rf	82
0.684219488652415	0.617481076899663	0.745940170940171	0.733002354467484	0.65979381443299	0.304583966978058	0.71304347826087	0.788461538461538	0.511111111111111	0.650793650793651	0.676470588235294	0.650793650793651	0.788461538461538	0.422680412371134	0.649786324786325	rf	83
0.716524077649078	0.641100814460181	0.699358974358974	0.671016022827438	0.649484536082474	0.288917636912462	0.690909090909091	0.730769230769231	0.555555555555556	0.655172413793104	0.641025641025641	0.655172413793103	0.730769230769231	0.391752577319588	0.643162393162393	rf	84
0.713194224712517	0.625694709852135	0.704273504273504	0.68732688701962	0.690721649484536	0.362959719789842	0.75	0.865384615384615	0.488888888888889	0.661764705882353	0.758620689655172	0.661764705882353	0.865384615384615	0.463917525773196	0.677136752136752	rf	85
0.674850742292815	0.596864622799079	0.790598290598291	0.772012098753034	0.721649484536082	0.434463398833945	0.756756756756757	0.807692307692308	0.622222222222222	0.711864406779661	0.736842105263158	0.711864406779661	0.807692307692308	0.43298969072165	0.714957264957265	rf	86
0.719350703926923	0.658005718623811	0.642521367521368	0.609277917240459	0.628865979381443	0.237887385421213	0.694915254237288	0.788461538461538	0.444444444444444	0.621212121212121	0.645161290322581	0.621212121212121	0.788461538461538	0.422680412371134	0.616452991452991	rf	87
0.726796184250453	0.658771275691539	0.626068376068376	0.610377926564311	0.587628865979381	0.160899653979239	0.642857142857143	0.692307692307692	0.466666666666667	0.6	0.567567567567568	0.6	0.692307692307692	0.371134020618557	0.579487179487179	rf	88
0.698687457056359	0.637639061956203	0.701068376068376	0.681513418219497	0.680412371134021	0.346730393221812	0.607594936708861	0.533333333333333	0.807692307692308	0.705882352941177	0.666666666666667	0.705882352941177	0.533333333333333	0.247422680412371	0.670512820512821	rf	89
0.698601776863972	0.623879668670755	0.68974358974359	0.667677786825288	0.65979381443299	0.304583966978058	0.71304347826087	0.788461538461538	0.511111111111111	0.650793650793651	0.676470588235294	0.650793650793651	0.788461538461538	0.422680412371134	0.649786324786325	rf	90
0.713806563532173	0.644324846081062	0.680128205128205	0.64429500643348	0.597938144329897	0.170576627932471	0.677685950413223	0.788461538461538	0.377777777777778	0.594202898550725	0.607142857142857	0.594202898550725	0.788461538461538	0.422680412371134	0.583119658119658	rf	91
0.720549996424996	0.646378149276588	0.66474358974359	0.652927155209373	0.649484536082474	0.269060283687943	0.734375	0.903846153846154	0.355555555555556	0.618421052631579	0.761904761904762	0.618421052631579	0.903846153846154	0.484536082474227	0.629700854700855	rf	92
0.712892068026214	0.642776298245983	0.69465811965812	0.672863165991591	0.680412371134021	0.336642400176484	0.752	0.903846153846154	0.422222222222222	0.643835616438356	0.791666666666667	0.643835616438356	0.903846153846154	0.484536082474227	0.663034188034188	rf	93
0.696292884783738	0.612209637998154	0.75982905982906	0.744133095228801	0.670103092783505	0.328719723183391	0.714285714285714	0.769230769230769	0.555555555555556	0.666666666666667	0.675675675675676	0.666666666666667	0.769230769230769	0.412371134020619	0.662393162393162	rf	94
0.714664679923826	0.635948765532515	0.670940170940171	0.67271302312411	0.628865979381443	0.244809688581315	0.678571428571428	0.730769230769231	0.511111111111111	0.633333333333333	0.621621621621622	0.633333333333333	0.730769230769231	0.391752577319588	0.620940170940171	rf	95
0.726428084443328	0.657135810330917	0.628418803418803	0.605902235887917	0.597938144329897	0.178144688246795	0.660869565217391	0.730769230769231	0.444444444444444	0.603174603174603	0.588235294117647	0.603174603174603	0.730769230769231	0.391752577319588	0.587606837606838	rf	96
0.713233114211773	0.638783821340168	0.680982905982906	0.657356909782111	0.639175257731959	0.264674030755902	0.690265486725664	0.75	0.511111111111111	0.639344262295082	0.638888888888889	0.639344262295082	0.75	0.402061855670103	0.630555555555556	rf	97
0.702484251673276	0.613379024074374	0.736965811965812	0.729630099910038	0.690721649484536	0.368763557483731	0.625	0.555555555555556	0.807692307692308	0.714285714285714	0.67741935483871	0.714285714285714	0.555555555555556	0.257731958762887	0.681623931623932	rf	98
0.718015157143206	0.644342545839296	0.645726495726496	0.635543583396171	0.618556701030928	0.217912399215515	0.683760683760684	0.769230769230769	0.444444444444444	0.615384615384615	0.625	0.615384615384615	0.769230769230769	0.412371134020619	0.606837606837607	rf	99
0.66704558696327	0.607828764892414	0.812606837606838	0.79990395797867	0.731958762886598	0.451261966927763	0.775862068965517	0.865384615384615	0.577777777777778	0.703125	0.787878787878788	0.703125	0.865384615384615	0.463917525773196	0.721581196581197	rf	100
