cv_metric_AUC	logLoss	AUC	prAUC	Accuracy	Kappa	F1	Sensitivity	Specificity	Pos_Pred_Value	Neg_Pred_Value	Precision	Recall	Detection_Rate	Balanced_Accuracy	method	seed
0.604360138012577	0.679495328057225	0.708974358974359	0.66716096889086	0.54639175257732	0.0300000000000001	0.694444444444445	0.961538461538462	0.0666666666666667	0.543478260869565	0.6	0.543478260869565	0.961538461538462	0.515463917525773	0.514102564102564	glmnet	41
0.644209578916896	0.669725720933041	0.602136752136752	0.578673041450227	0.608247422680412	0.175391498881432	0.716417910447761	0.923076923076923	0.244444444444444	0.585365853658537	0.733333333333333	0.585365853658537	0.923076923076923	0.494845360824742	0.583760683760684	glmnet	42
0.63579059024181	0.686231622545479	0.602991452991453	0.574754155057721	0.536082474226804	0.00953029271613342	0.685314685314685	0.942307692307692	0.0666666666666667	0.538461538461538	0.5	0.538461538461538	0.942307692307692	0.505154639175258	0.504487179487179	glmnet	43
0.615405164746628	0.678944511216727	0.674358974358974	0.651926596401221	0.577319587628866	0.0975720444746993	0.713286713286713	0.980769230769231	0.111111111111111	0.56043956043956	0.833333333333333	0.56043956043956	0.980769230769231	0.525773195876289	0.545940170940171	glmnet	44
0.628971284001772	0.68192732748729	0.661965811965812	0.649891608523068	0.56701030927835006	0.0711354309165526	0.712328767123288	1	0.0666666666666667	0.553191489361702	1	0.553191489361702	1	0.536082474226804	0.533333333333333	glmnet	45
0.637200310066164	0.684754417284879	0.631623931623932	0.593406643360774	0.54639175257732	0.0269037847697216	0.698630136986301	0.980769230769231	0.0444444444444444	0.542553191489362	0.666666666666666	0.542553191489362	0.980769230769231	0.525773195876289	0.512606837606838	glmnet	46
0.624483918587577	0.654019858038063	0.660683760683761	0.633752557950747	0.65979381443299	0.291657446337685	0.740157480314961	0.903846153846154	0.377777777777778	0.626666666666667	0.772727272727273	0.626666666666667	0.903846153846154	0.484536082474227	0.640811965811966	glmnet	47
0.636971752240045	0.657771219967115	0.636752136752137	0.627175858619334	0.639175257731959	0.248727594600575	0.724409448818898	0.884615384615385	0.355555555555556	0.613333333333333	0.727272727272727	0.613333333333333	0.884615384615385	0.474226804123711	0.62008547008547	glmnet	48
0.63125369794882	0.677890761927586	0.638034188034188	0.58972118717599	0.587628865979381	0.134701159678858	0.696969696969697	0.884615384615385	0.244444444444444	0.575	0.647058823529412	0.575	0.884615384615385	0.474226804123711	0.564529914529915	glmnet	49
0.630041208455843	0.679253851948097	0.661965811965812	0.625358749001094	0.587628865979381	0.123757904245709	0.714285714285714	0.961538461538462	0.155555555555556	0.568181818181818	0.777777777777778	0.568181818181818	0.961538461538462	0.515463917525773	0.558547008547009	glmnet	5
0.666386823234384	0.68773872413966	0.538461538461538	0.52582482773249	0.577319587628866	0.119938039389245	0.677165354330709	0.826923076923077	0.288888888888889	0.573333333333333	0.590909090909091	0.573333333333333	0.826923076923077	0.443298969072165	0.557905982905983	glmnet	50
0.63141844806479	0.670137826665067	0.612820512820513	0.59535458224838	0.597938144329897	0.15236388079767	0.338983050847458	0.222222222222222	0.923076923076923	0.714285714285714	0.578313253012048	0.714285714285714	0.222222222222222	0.103092783505155	0.572649572649573	glmnet	51
0.614128035701206	0.67546079490446	0.726495726495726	0.67740714186294	0.577319587628866	0.100429767021036	0.709219858156028	0.961538461538462	0.133333333333333	0.561797752808989	0.75	0.561797752808989	0.961538461538462	0.515463917525773	0.547435897435897	glmnet	52
0.620814936888108	0.669750833127705	0.705128205128205	0.67800247383368	0.608247422680412	0.167570009033424	0.728571428571429	0.980769230769231	0.177777777777778	0.579545454545454	0.888888888888889	0.579545454545455	0.980769230769231	0.525773195876289	0.579273504273504	glmnet	53
0.645843087861381	0.675937591110327	0.594871794871795	0.578356216828208	0.577319587628866	0.103269447576099	0.705035971223021	0.942307692307692	0.155555555555556	0.563218390804598	0.7	0.563218390804598	0.942307692307692	0.505154639175258	0.548931623931624	glmnet	54
0.629655776856996	0.669344945657974	0.652136752136752	0.637359998601316	0.649484536082474	0.262192393736018	0.746268656716418	0.961538461538462	0.288888888888889	0.609756097560976	0.866666666666667	0.609756097560976	0.961538461538462	0.515463917525773	0.625213675213675	glmnet	55
0.670446062787526	0.718096002492413	0.572649572649573	0.556311716244767	0.56701030927835006	0.102643171806167	0.661290322580645	0.788461538461538	0.311111111111111	0.569444444444444	0.56	0.569444444444444	0.788461538461538	0.422680412371134	0.549786324786325	glmnet	56
0.654747439076707	0.676635267365109	0.64017094017094	0.611795314906343	0.587628865979381	0.120978704123244	0.71830985915493	0.980769230769231	0.133333333333333	0.566666666666667	0.857142857142857	0.566666666666667	0.980769230769231	0.525773195876289	0.557051282051282	glmnet	57
0.64195715401813	0.688095444690364	0.632478632478632	0.591293572151721	0.618556701030928	0.205797742863465	0.708661417322835	0.865384615384615	0.333333333333333	0.6	0.681818181818182	0.6	0.865384615384615	0.463917525773196	0.599358974358974	glmnet	58
0.648895402371012	0.677373865424932	0.618376068376068	0.580144610858639	0.618556701030928	0.208250606662255	0.704	0.846153846153846	0.355555555555556	0.602739726027397	0.666666666666667	0.602739726027397	0.846153846153846	0.45360824742268	0.600854700854701	glmnet	59
0.638504513224025	0.67810366811899	0.588888888888889	0.574871761101355	0.608247422680412	0.175391498881432	0.716417910447761	0.923076923076923	0.244444444444444	0.585365853658537	0.733333333333333	0.585365853658537	0.923076923076923	0.494845360824742	0.583760683760684	glmnet	6
0.636804841426793	0.684904250240116	0.62008547008547	0.57869675761181	0.556701030927835	0.0505349419531072	0.703448275862069	0.980769230769231	0.0666666666666667	0.548387096774194	0.75	0.548387096774194	0.980769230769231	0.525773195876289	0.523717948717949	glmnet	60
0.606462895822652	0.672736678690561	0.737606837606838	0.713032834227113	0.587628865979381	0.123757904245709	0.714285714285714	0.961538461538462	0.155555555555556	0.568181818181818	0.777777777777778	0.568181818181818	0.961538461538462	0.515463917525773	0.558547008547009	glmnet	61
0.666549824214458	0.676110536984405	0.551709401709402	0.545031032961724	0.597938144329897	0.15236388079767	0.711111111111111	0.923076923076923	0.222222222222222	0.578313253012048	0.714285714285714	0.578313253012048	0.923076923076923	0.494845360824742	0.572649572649573	glmnet	62
0.630488971549947	0.675980565509989	0.687606837606838	0.651342815329049	0.577319587628866	0.103269447576099	0.705035971223021	0.942307692307692	0.155555555555556	0.563218390804598	0.7	0.563218390804598	0.942307692307692	0.505154639175258	0.548931623931624	glmnet	63
0.624645210541552	0.679433845774937	0.652991452991453	0.626300534055473	0.577319587628866	0.0946961074436602	0.717241379310345	1	0.0888888888888889	0.559139784946237	1	0.559139784946237	1	0.536082474226804	0.544444444444444	glmnet	64
0.655664512073049	0.674927779401618	0.597863247863248	0.583652422267963	0.608247422680412	0.188105726872247	0.693548387096774	0.826923076923077	0.355555555555556	0.597222222222222	0.64	0.597222222222222	0.826923076923077	0.443298969072165	0.591239316239316	glmnet	65
0.678547654797655	0.689050725908463	0.516239316239316	0.520713371419582	0.587628865979381	0.131991051454139	0.701492537313433	0.903846153846154	0.222222222222222	0.573170731707317	0.666666666666667	0.573170731707317	0.903846153846154	0.484536082474227	0.563034188034188	glmnet	66
0.643561027054929	0.678492956345402	0.591452991452991	0.570014531692923	0.618556701030928	0.198347107438017	0.721804511278196	0.923076923076923	0.266666666666667	0.592592592592593	0.75	0.592592592592593	0.923076923076923	0.494845360824742	0.594871794871795	glmnet	67
0.634546098363172	0.668298825511533	0.663247863247863	0.621330146346594	0.639175257731959	0.244043642841238	0.732824427480916	0.923076923076923	0.311111111111111	0.607594936708861	0.777777777777778	0.607594936708861	0.923076923076923	0.494845360824742	0.617094017094017	glmnet	68
0.668139003986565	0.679965272775058	0.532478632478632	0.546809111841732	0.608247422680412	0.172800718132855	0.720588235294118	0.942307692307692	0.222222222222222	0.583333333333333	0.769230769230769	0.583333333333333	0.942307692307692	0.505154639175258	0.582264957264957	glmnet	69
0.607175463791317	0.676128319844118	0.736752136752137	0.68683878885737	0.54639175257732	0.0300000000000001	0.694444444444445	0.961538461538462	0.0666666666666667	0.543478260869565	0.6	0.543478260869565	0.961538461538462	0.515463917525773	0.514102564102564	glmnet	7
0.643558687607468	0.671977296001664	0.616239316239316	0.582614545923148	0.587628865979381	0.142730888201502	0.682539682539683	0.826923076923077	0.311111111111111	0.581081081081081	0.608695652173913	0.581081081081081	0.826923076923077	0.443298969072165	0.569017094017094	glmnet	70
0.624458081775155	0.686005369784924	0.661965811965812	0.630146502354179	0.577319587628866	0.0946961074436602	0.163265306122449	0.0888888888888889	1	1	0.559139784946237	1	0.0888888888888889	0.041237113402061903	0.544444444444444	glmnet	71
0.612820063966405	0.662705383502787	0.713675213675214	0.686267870064688	0.65979381443299	0.282769437598028	0.755555555555556	0.980769230769231	0.288888888888889	0.614457831325301	0.928571428571428	0.614457831325301	0.980769230769231	0.525773195876289	0.63482905982906	glmnet	72
0.629427522470205	0.674769848823444	0.651282051282051	0.637236347074722	0.597938144329897	0.155014518650882	0.706766917293233	0.903846153846154	0.244444444444444	0.580246913580247	0.6875	0.580246913580247	0.903846153846154	0.484536082474227	0.574145299145299	glmnet	73
0.63732254641401	0.672818371664476	0.668803418803419	0.631651222604361	0.577319587628866	0.0975720444746993	0.713286713286713	0.980769230769231	0.111111111111111	0.56043956043956	0.833333333333333	0.56043956043956	0.980769230769231	0.525773195876289	0.545940170940171	glmnet	74
0.618447349788813	0.67993466319561	0.661538461538462	0.632990790275604	0.556701030927835	0.0505349419531072	0.703448275862069	0.980769230769231	0.0666666666666667	0.548387096774194	0.75	0.548387096774194	0.980769230769231	0.525773195876289	0.523717948717949	glmnet	75
0.657201645896768	0.686540125346649	0.517094017094017	0.519785879076379	0.577319587628866	0.103269447576099	0.705035971223021	0.942307692307692	0.155555555555556	0.563218390804598	0.7	0.563218390804598	0.942307692307692	0.505154639175258	0.548931623931624	glmnet	76
0.639892244160537	0.682887990748333	0.618803418803419	0.598489559226127	0.618556701030928	0.198347107438017	0.721804511278196	0.923076923076923	0.266666666666667	0.592592592592593	0.75	0.592592592592593	0.923076923076923	0.494845360824742	0.594871794871795	glmnet	77
0.624121385322605	0.680374113384864	0.635897435897436	0.621535926087657	0.597938144329897	0.141592920353982	0.235294117647059	0.133333333333333	1	1	0.571428571428571	1	0.133333333333333	0.0618556701030928	0.566666666666667	glmnet	78
0.63956579663287	0.658148797955691	0.676068376068376	0.666258335625338	0.628865979381443	0.221231043710972	0.727272727272727	0.923076923076923	0.288888888888889	0.6	0.764705882352941	0.6	0.923076923076923	0.494845360824742	0.605982905982906	glmnet	79
0.638228153240348	0.673282865144723	0.636324786324786	0.61025063215954	0.587628865979381	0.126519585772175	0.710144927536232	0.942307692307692	0.177777777777778	0.569767441860465	0.727272727272727	0.569767441860465	0.942307692307692	0.505154639175258	0.560042735042735	glmnet	8
0.643256335603897	0.680529007246255	0.59017094017094	0.567166631334167	0.536082474226804	0.0188806473364801	0.671532846715329	0.884615384615385	0.133333333333333	0.541176470588235	0.5	0.541176470588235	0.884615384615385	0.474226804123711	0.508974358974359	glmnet	80
0.636396662341784	0.681453585194032	0.642735042735043	0.595123775215094	0.556701030927835	0.0565482922415744	0.695035460992908	0.942307692307692	0.111111111111111	0.550561797752809	0.625	0.550561797752809	0.942307692307692	0.505154639175258	0.526709401709402	glmnet	81
0.618640702549239	0.674839093907017	0.695299145299145	0.676324029058351	0.597938144329897	0.141592920353982	0.727272727272727	1	0.133333333333333	0.571428571428571	1	0.571428571428571	1	0.536082474226804	0.566666666666667	glmnet	82
0.617854467708126	0.68030397447183	0.617948717948718	0.606905618326255	0.597938144329897	0.141592920353982	0.727272727272727	1	0.133333333333333	0.571428571428571	1	0.571428571428571	1	0.536082474226804	0.566666666666667	glmnet	83
0.613016102339273	0.674036627844591	0.687606837606838	0.647575320722003	0.587628865979381	0.126519585772175	0.710144927536232	0.942307692307692	0.177777777777778	0.569767441860465	0.727272727272727	0.569767441860465	0.942307692307692	0.505154639175258	0.560042735042735	glmnet	84
0.613196865855402	0.677452871744106	0.673076923076923	0.667069373673706	0.597938144329897	0.141592920353982	0.727272727272727	1	0.133333333333333	0.571428571428571	1	0.571428571428571	1	0.536082474226804	0.566666666666667	glmnet	85
0.61970260155626	0.68210744708303	0.661538461538462	0.62411157319289	0.56701030927835006	0.0799457994579947	0.7	0.942307692307692	0.133333333333333	0.556818181818182	0.666666666666667	0.556818181818182	0.942307692307692	0.505154639175258	0.537820512820513	glmnet	86
0.634433739488618	0.680761989126202	0.619230769230769	0.61166563552788	0.56701030927835006	0.0770276393294065	0.704225352112676	0.961538461538462	0.111111111111111	0.555555555555556	0.714285714285714	0.555555555555556	0.961538461538462	0.515463917525773	0.536324786324786	glmnet	87
0.651346405639089	0.683293288818702	0.58547008547008506	0.552034591744983	0.577319587628866	0.125357378491313	0.666666666666667	0.788461538461538	0.333333333333333	0.577464788732394	0.576923076923077	0.577464788732394	0.788461538461538	0.422680412371134	0.560897435897436	glmnet	88
0.641173666698057	0.678595159614908	0.637606837606838	0.605711844362746	0.536082474226804	0.0126668174621127	0.150943396226415	0.0888888888888889	0.923076923076923	0.5	0.539325842696629	0.5	0.0888888888888889	0.041237113402061903	0.505982905982906	glmnet	89
0.632824944282261	0.664087006391795	0.64017094017094	0.599493722461167	0.628865979381443	0.233201581027668	0.704918032786885	0.826923076923077	0.4	0.614285714285714	0.666666666666667	0.614285714285714	0.826923076923077	0.443298969072165	0.613461538461539	glmnet	9
0.625182360060409	0.6811731028848	0.623504273504274	0.609488437896198	0.587628865979381	0.118181818181818	0.722222222222222	1	0.111111111111111	0.565217391304348	1	0.565217391304348	1	0.536082474226804	0.555555555555556	glmnet	90
0.629986925950341	0.676639898889784	0.654700854700855	0.638902994918646	0.597938144329897	0.141592920353982	0.727272727272727	1	0.133333333333333	0.571428571428571	1	0.571428571428571	1	0.536082474226804	0.566666666666667	glmnet	91
0.670002725722238	0.665754028765301	0.578205128205128	0.573074855823605	0.628865979381443	0.218791946308725	0.73134328358209	0.942307692307692	0.266666666666667	0.597560975609756	0.8	0.597560975609756	0.942307692307692	0.505154639175258	0.604487179487179	glmnet	92
0.646997004844566	0.687314949284612	0.635042735042735	0.599325085987745	0.556701030927835	0.0505349419531072	0.703448275862069	0.980769230769231	0.0666666666666667	0.548387096774194	0.75	0.548387096774194	0.980769230769231	0.525773195876289	0.523717948717949	glmnet	93
0.630518633616195	0.653424336174871	0.687179487179487	0.658816216301861	0.628865979381443	0.226063829787234	0.71875	0.884615384615385	0.333333333333333	0.605263157894737	0.714285714285714	0.605263157894737	0.884615384615385	0.474226804123711	0.608974358974359	glmnet	94
0.627540022600998	0.666455488459481	0.662820512820513	0.636376686830391	0.56701030927835006	0.0828455650607834	0.695652173913044	0.923076923076923	0.155555555555556	0.558139534883721	0.636363636363636	0.558139534883721	0.923076923076923	0.494845360824742	0.539316239316239	glmnet	95
0.662422248032004	0.679982931720614	0.597863247863248	0.569689507570217	0.54639175257732	0.0481712756467438	0.666666666666667	0.846153846153846	0.2	0.55	0.529411764705882	0.55	0.846153846153846	0.45360824742268	0.523076923076923	glmnet	96
0.650776627672969	0.676159496514327	0.617521367521368	0.596542163712232	0.608247422680412	0.177966101694915	0.712121212121212	0.903846153846154	0.266666666666667	0.5875	0.705882352941177	0.5875	0.903846153846154	0.484536082474227	0.58525641025641	glmnet	97
0.61981741846376	0.663461839836457	0.688888888888889	0.657376631487254	0.618556701030928	0.203329633740289	0.430769230769231	0.311111111111111	0.884615384615385	0.7	0.597402597402597	0.7	0.311111111111111	0.144329896907216	0.597863247863248	glmnet	98
0.641953371489957	0.67990521938887	0.621794871794872	0.605163642815048	0.597938144329897	0.141592920353982	0.727272727272727	1	0.133333333333333	0.571428571428571	1	0.571428571428571	1	0.536082474226804	0.566666666666667	glmnet	99
