cv_metric_AUC	logLoss	AUC	prAUC	Accuracy	Kappa	F1	Sensitivity	Specificity	Pos_Pred_Value	Neg_Pred_Value	Precision	Recall	Detection_Rate	Balanced_Accuracy	method	seed
0.807309985508156	0.552115559775872	0.812606837606838	0.78504448860544	0.77319587628866	0.538494809688581	0.803571428571429	0.865384615384615	0.666666666666667	0.75	0.810810810810811	0.75	0.865384615384615	0.463917525773196	0.766025641025641	rf	1
0.814674519903178	0.574989914323308	0.792521367521368	0.774623406845342	0.721649484536082	0.42401583461623	0.619718309859155	0.488888888888889	0.923076923076923	0.846153846153846	0.676056338028169	0.846153846153846	0.488888888888889	0.22680412371134	0.705982905982906	rf	2
0.807277738103958	0.572158151734922	0.774786324786325	0.749771450858822	0.711340206185567	0.416165090283749	0.740740740740741	0.769230769230769	0.644444444444444	0.714285714285714	0.707317073170732	0.714285714285714	0.769230769230769	0.412371134020619	0.706837606837607	rf	3
0.816773808215881	0.584129875270117	0.769444444444444	0.755971041479457	0.701030927835051	0.390729911197747	0.743362831858407	0.807692307692308	0.577777777777778	0.688524590163934	0.722222222222222	0.688524590163934	0.807692307692308	0.43298969072165	0.692735042735043	rf	4
0.816252122767367	0.567144891746866	0.79017094017094	0.757560691733443	0.752577319587629	0.496539792387543	0.785714285714286	0.846153846153846	0.644444444444444	0.733333333333333	0.783783783783784	0.733333333333333	0.846153846153846	0.45360824742268	0.745299145299145	rf	5
0.804348472165545	0.575650623575596	0.767521367521368	0.753554703484003	0.731958762886598	0.444493392070484	0.790322580645161	0.942307692307692	0.488888888888889	0.680555555555555	0.88	0.680555555555556	0.942307692307692	0.505154639175258	0.715598290598291	rf	6
0.791709118962168	0.549097928845009	0.835683760683761	0.806675588252354	0.783505154639175	0.562781712813909	0.803738317757009	0.826923076923077	0.733333333333333	0.781818181818182	0.785714285714286	0.781818181818182	0.826923076923077	0.443298969072165	0.780128205128205	rf	7
0.82174620177669	0.557177630734528	0.812393162393162	0.784580759398949	0.77319587628866	0.542648949849979	0.792452830188679	0.807692307692308	0.733333333333333	0.777777777777778	0.767441860465116	0.777777777777778	0.807692307692308	0.43298969072165	0.77051282051282	rf	8
0.80667041388078	0.569507532344721	0.807264957264957	0.789581681682441	0.711340206185567	0.407245744216499	0.76271186440678	0.865384615384615	0.533333333333333	0.681818181818182	0.774193548387097	0.681818181818182	0.865384615384615	0.463917525773196	0.699358974358974	rf	9
0.799890443143492	0.519583615092085	0.81517094017094	0.784227149826729	0.804123711340206	0.603229278794403	0.825688073394495	0.865384615384615	0.733333333333333	0.789473684210526	0.825	0.789473684210526	0.865384615384615	0.463917525773196	0.799358974358974	rf	10
0.795895464715587	0.535187997247184	0.817307692307692	0.789237535799555	0.804123711340206	0.603229278794403	0.825688073394495	0.865384615384615	0.733333333333333	0.789473684210526	0.825	0.789473684210526	0.865384615384615	0.463917525773196	0.799358974358974	rf	11
0.789599173651003	0.485417921957053	0.882264957264957	0.864229122400556	0.855670103092783	0.707201379905131	0.872727272727273	0.923076923076923	0.777777777777778	0.827586206896552	0.897435897435897	0.827586206896552	0.923076923076923	0.494845360824742	0.850427350427351	rf	12
0.794344239710093	0.548141664133411	0.845940170940171	0.82315360027984	0.793814432989691	0.581716257007331	0.818181818181818	0.865384615384615	0.711111111111111	0.775862068965517	0.820512820512821	0.775862068965517	0.865384615384615	0.463917525773196	0.788247863247863	rf	13
0.814324282470624	0.568980971187733	0.780769230769231	0.772479525859459	0.680412371134021	0.342732240437158	0.586666666666667	0.488888888888889	0.846153846153846	0.733333333333333	0.656716417910448	0.733333333333333	0.488888888888889	0.22680412371134	0.667521367521367	rf	14
0.808350332039356	0.559771215125755	0.802136752136752	0.785159016870188	0.762886597938144	0.516785791639593	0.716049382716049	0.644444444444444	0.865384615384615	0.805555555555556	0.737704918032787	0.805555555555556	0.644444444444444	0.298969072164948	0.75491452991453	rf	15
0.805332122627854	0.53355212182782	0.797008547008547	0.779802281121897	0.77319587628866	0.538494809688581	0.803571428571429	0.865384615384615	0.666666666666667	0.75	0.810810810810811	0.75	0.865384615384615	0.463917525773196	0.766025641025641	rf	16
0.791069478450576	0.510543242636208	0.841239316239316	0.810642919277212	0.804123711340206	0.603229278794403	0.825688073394495	0.865384615384615	0.733333333333333	0.789473684210526	0.825	0.789473684210526	0.865384615384615	0.463917525773196	0.799358974358974	rf	17
0.80279026718356	0.558178908585658	0.814316239316239	0.790468389960264	0.742268041237113	0.47635499892032	0.774774774774775	0.826923076923077	0.644444444444444	0.728813559322034	0.763157894736842	0.728813559322034	0.826923076923077	0.443298969072165	0.735683760683761	rf	18
0.826548197587832	0.57371307877802	0.75491452991453	0.727472859487222	0.752577319587629	0.495010845986985	0.789473684210526	0.865384615384615	0.622222222222222	0.725806451612903	0.8	0.725806451612903	0.865384615384615	0.463917525773196	0.743803418803419	rf	19
0.791627491603101	0.501415991251821	0.864102564102564	0.84382621999392	0.814432989690722	0.628035790370686	0.823529411764706	0.807692307692308	0.822222222222222	0.84	0.787234042553192	0.84	0.807692307692308	0.43298969072165	0.814957264957265	rf	20
0.817344221835075	0.572966972762295	0.766025641025641	0.738522025464548	0.711340206185567	0.414402759810263	0.745454545454545	0.788461538461538	0.622222222222222	0.706896551724138	0.717948717948718	0.706896551724138	0.788461538461538	0.422680412371134	0.70534188034188	rf	21
